https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-35270508.html;Менеджер по продажам;None;80000;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-otdela-prodazh-35231380.html;Менеджер отдела продаж (обучение / оклад);51000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-aktivnyh-prodazh-35278043.html;Менеджер активных продаж;50000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-35247585.html;Менеджер по продажам;None;50000;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-derevoobrabatyvayuschego-oborudovaniya-35052403.html;Менеджер по продажам деревообрабатывающего оборудования;;;None
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-avtozapchastej-35052577.html;Менеджер по продажам автозапчастей;40000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-avtozapchastej-34758581.html;Менеджер по продажам автозапчастей;None;90000;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-nedvizhimosti-35230845.html;Менеджер по продажам недвижимости (пр. Октября);58000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazhe-zapasnyh-chastej-33664212.html;Менеджер по продаже запасных частей;;;None
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-zapasnyh-chastej-11178541.html;Менеджер по продажам запасных частей;50000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-zapasnyh-chastej-dst-i-spectehnika-33412570.html;Менеджер по продажам запасных частей ДСТ и спецтехника;50000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/pomoschnik-menedzhera-po-prodazham-32408140.html;Помощник менеджера по продажам;40000;150000;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-35110889.html;Менеджер по продажам / Торговый представитель (г. Иваново);40000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-specodezhdy-federalnuyu-kompaniyu-29295406.html;Менеджер по продажам спецодежды федеральную компанию;50000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-aktivnyh-prodazh-transportnyh-uslug-29231155.html;Менеджер активных продаж транспортных услуг;;;None
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-35295230.html;Менеджер по продажам;60000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-nedvizhimosti-30520423.html;Менеджер по продажам недвижимости (загородная недвижимость, Байкальский тракт);80000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-aktivnyh-prodazh-34118958.html;Менеджер активных продаж (новое направление HoReCa);;;None
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-aktivnyh-prodazh-33413373.html;Менеджер активных продаж;60000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazhe-zapasnyh-chastej-34300024.html;Менеджер по продаже запасных частей;35000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-28424861.html;Менеджер по продажам / Менеджер по работе с клиентами;40000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-prodazh-podryadnym-organizaciyam-28608998.html;Менеджер продаж подрядным организациям;40000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-33986729.html;Менеджер по продажам;60000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-aktivnyh-prodazh-26904009.html;Менеджер активных продаж;30000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-35051754.html;Менеджер по продажам (B2B);;;None
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-bytovoj-tehniki-35065812.html;Менеджер по продажам бытовой техники, рециркуляторов воздуха;40000;60000;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-optovyh-prodazh-35160499.html;Менеджер оптовых продаж;;;None
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-gsm-35103977.html;Менеджер по продажам ГСМ /автозапчастей;70000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazhe-avtozapchastej-35294421.html;Менеджер по продаже автозапчастей;40000;50000;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-35144610.html;Менеджер по продажам / Замерщик;80000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-34607404.html;Менеджер по продажам;;;None
https://www.superjob.ru;https://www.superjob.ru/vakansii/pomoschnik-menedzhera-po-prodazham-32429844.html;Помощник менеджера по продажам;40000;150000;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-transportnyh-uslug-34287974.html;Менеджер по продажам транспортных услуг;50000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-v-otdel-prodazh-28352266.html;Менеджер в отдел продаж (новостройки);80000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-optovym-prodazham-27927376.html;Менеджер по оптовым продажам (электротехническая группа товаров);30000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/territorialnyj-menedzher-po-prodazham-31871689.html;Территориальный менеджер по продажам / Менеджер по продажам;;;None
https://www.superjob.ru;https://www.superjob.ru/vakansii/torgovyj-predstavitel-31065084.html;Торговый представитель / Менеджер по продажам / КАМ (Молочная продукция);None;160000;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/torgovyj-predstavitel-33480090.html;Торговый представитель / Менеджер по продажам;80000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-i-podboru-avtozapchastej-33996420.html;Менеджер по  продажам  и  подбору автозапчастей;40000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-32162401.html;Менеджер по продажам (судовая арматура);;;None
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-gidravlicheskogo-oborudovaniya-35226235.html;Менеджер по продажам гидравлического оборудования;;;None
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-35106582.html;Менеджер по продажам;None;100000;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-zapasnyh-chastej-k-selskohozyajstvennoj-tehnike-33572683.html;Менеджер по продажам запасных частей к сельскохозяйственной технике;;;None
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-35106455.html;Менеджер по продажам;;;None
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-uslug-servisnogo-obsluzhivaniya-35143350.html;Менеджер по продажам услуг сервисного обслуживания, запчастей (восток МО);;;None
https://www.superjob.ru;https://www.superjob.ru/vakansii/regionalnyj-menedzher-po-prodazham-31430710.html;Региональный менеджер по продажам;50000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-35142859.html;Менеджер по продажам;;;None
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-aktivnyh-prodazh-31548650.html;Менеджер активных продаж (электротехническая продукция);40000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-s-agronomicheskim-obrazovaniem-35291362.html;Менеджер по продажам с агрономическим образованием;;;None
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-34359599.html;Менеджер по продажам / Технический специалист;80000;100000;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-35054034.html;Менеджер по продажам;;;None
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-rabote-s-klientami-32428208.html;Менеджер по работе с клиентами / Менеджер по продажам;95000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/regionalnyj-menedzher-po-prodazham-31430705.html;Региональный менеджер по продажам;50000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-uslug-35291052.html;Менеджер по продажам услуг;60000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazhe-zapchastej-gruzovogo-transporta-35222481.html;Менеджер по продаже запчастей грузового транспорта;30000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-finansovyh-uslug-dilerskogo-centra-renault-34979844.html;Менеджер по продажам финансовых услуг дилерского центра Renault;None;80000;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-35290636.html;Менеджер по продажам;60000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-internet-magazina-po-prodazham-zapchastej-33547366.html;Менеджер интернет-магазина по продажам запчастей;30000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-proektnyh-prodazh-30556262.html;Менеджер проектных продаж;60000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-12148072.html;Менеджер по продажам;30500;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-31579874.html;Менеджер по продажам;40000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-35140736.html;Менеджер по продажам;50000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/territorialnyj-menedzher-po-razvitiyu-prodazh-34584584.html;Территориальный менеджер по развитию продаж;;;None
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-otdela-prodazh-32443489.html;Менеджер отдела продаж;70000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-34254735.html;Менеджер по продажам;80000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-35102511.html;Менеджер по продажам;None;170000;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-gsm-35288853.html;Менеджер по продажам ГСМ;25000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-mezhdunarodnyh-prodazh-v-socialnyh-setyah-29646800.html;Менеджер международных продаж в социальных сетях;65000;80000;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-35036615.html;Менеджер по продажам;;;None
https://www.superjob.ru;https://www.superjob.ru/vakansii/territorialnyj-menedzher-po-prodazham-35288258.html;Территориальный менеджер по продажам (супервайзер);66700;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-nedvizhimosti-33449611.html;Менеджер по продажам недвижимости;200000;None;руб.
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-selskohozyajstvennoj-tehniki-11706217.html;Менеджер по продажам сельскохозяйственной техники;;;None
https://www.superjob.ru;https://www.superjob.ru/vakansii/menedzher-po-prodazham-szr-32898709.html;Менеджер по продажам СЗР / Торговый представитель;50000;None;руб.
